id_cliente,idade,faixa_etaria,escolaridade,genero,estado_civil
3138,25,18-25,Graduação,Feminino,Casado
3139,43,36-45,Outros,Masculino,Casado
3140,34,26-35,Ensino Médio,Feminino,Casado
3141,48,46-55,Outros,Feminino,Casado
3142,18,18-25,Ensino Médio,Feminino,Casado
3143,36,36-45,Graduação,Masculino,Casado
3144,30,26-35,Pós-Graduação,Masculino,Solteiro
3145,43,36-45,Pós-Graduação,Masculino,Casado
3146,43,36-45,Graduação,Feminino,Casado
3147,29,26-35,Graduação,Masculino,Solteiro
3148,29,26-35,Ensino Médio,Masculino,Outros
3149,36,36-45,Ensino Médio,Masculino,Casado
3150,27,26-35,Graduação,Masculino,Casado
3151,48,46-55,Pós-Graduação,Masculino,Outros
3152,33,26-35,Pós-Graduação,Feminino,Casado
3153,18,18-25,Pós-Graduação,Masculino,Solteiro
3154,33,26-35,Graduação,Masculino,Casado
3155,25,18-25,Graduação,Feminino,Outros
3156,18,18-25,Pós-Graduação,Feminino,Outros
3157,23,18-25,Graduação,Masculino,Solteiro
3158,39,36-45,Pós-Graduação,Masculino,Casado
3159,53,46-55,Graduação,Feminino,Casado
3160,41,36-45,Graduação,Masculino,Casado
3161,30,26-35,Graduação,Feminino,Outros
3162,43,36-45,Graduação,Masculino,Outros
3163,32,26-35,Outros,Masculino,Casado
3164,29,26-35,Graduação,Masculino,Solteiro
3165,24,18-25,Graduação,Feminino,Casado
3166,18,18-25,Ensino Médio,Feminino,Casado
3167,33,26-35,Graduação,Masculino,Solteiro
3168,39,36-45,Outros,Feminino,Casado
3169,36,36-45,Graduação,Masculino,Casado
3170,33,26-35,Graduação,Masculino,Casado
3171,26,26-35,Pós-Graduação,Feminino,Solteiro
3172,45,36-45,Graduação,Masculino,Outros
3173,22,18-25,Graduação,Feminino,Outros
3174,47,46-55,Pós-Graduação,Feminino,Solteiro
3175,25,18-25,Graduação,Feminino,Solteiro
3176,28,26-35,Graduação,Feminino,Casado
3177,20,18-25,Pós-Graduação,Masculino,Outros
3178,31,26-35,Ensino Médio,Masculino,Solteiro
3179,49,46-55,Graduação,Masculino,Solteiro
3180,44,36-45,Pós-Graduação,Masculino,Solteiro
3181,49,46-55,Graduação,Masculino,Solteiro
3182,44,36-45,Ensino Médio,Masculino,Casado
3183,24,18-25,Graduação,Feminino,Casado
3184,34,26-35,Graduação,Masculino,Solteiro
3185,28,26-35,Graduação,Feminino,Outros
3186,53,46-55,Graduação,Feminino,Solteiro
3187,23,18-25,Outros,Feminino,Casado
3188,48,46-55,Ensino Médio,Masculino,Casado
3189,48,46-55,Pós-Graduação,Masculino,Solteiro
3190,59,56+,Graduação,Masculino,Solteiro
3191,33,26-35,Ensino Médio,Masculino,Solteiro
3192,46,46-55,Pós-Graduação,Masculino,Casado
3193,65,56+,Outros,Feminino,Outros
3194,30,26-35,Outros,Masculino,Solteiro
3195,19,18-25,Pós-Graduação,Feminino,Solteiro
3196,18,18-25,Outros,Feminino,Casado
3197,46,46-55,Graduação,Masculino,Casado
3198,18,18-25,Ensino Médio,Masculino,Outros
3199,33,26-35,Graduação,Feminino,Casado
3200,43,36-45,Graduação,Masculino,Solteiro
3201,40,36-45,Graduação,Feminino,Solteiro
3202,43,36-45,Ensino Médio,Masculino,Solteiro
3203,40,36-45,Pós-Graduação,Feminino,Casado
3204,53,46-55,Graduação,Masculino,Casado
3205,26,26-35,Pós-Graduação,Masculino,Outros
3206,29,26-35,Graduação,Feminino,Solteiro
3207,28,26-35,Graduação,Masculino,Casado
3208,47,46-55,Graduação,Masculino,Casado
3209,48,46-55,Graduação,Masculino,Outros
3210,43,36-45,Pós-Graduação,Masculino,Casado
3211,52,46-55,Pós-Graduação,Feminino,Solteiro
3212,23,18-25,Pós-Graduação,Feminino,Casado
3213,58,56+,Graduação,Feminino,Outros
3214,56,56+,Outros,Feminino,Solteiro
3215,46,46-55,Pós-Graduação,Masculino,Solteiro
3216,59,56+,Outros,Masculino,Casado
3217,18,18-25,Ensino Médio,Feminino,Outros
3218,31,26-35,Graduação,Feminino,Casado
3219,29,26-35,Graduação,Masculino,Outros
3220,46,46-55,Ensino Médio,Masculino,Solteiro
3221,25,18-25,Pós-Graduação,Masculino,Solteiro
3222,47,46-55,Graduação,Feminino,Casado
3223,54,46-55,Ensino Médio,Feminino,Solteiro
3224,46,46-55,Graduação,Masculino,Casado
3225,41,36-45,Ensino Médio,Feminino,Casado
3226,26,26-35,Pós-Graduação,Masculino,Casado
3227,27,26-35,Ensino Médio,Masculino,Casado
3228,52,46-55,Graduação,Feminino,Casado
3229,47,46-55,Graduação,Masculino,Casado
3230,37,36-45,Graduação,Masculino,Outros
3231,32,26-35,Graduação,Feminino,Casado
3232,18,18-25,Ensino Médio,Feminino,Solteiro
3233,25,18-25,Graduação,Feminino,Casado
3234,60,56+,Ensino Médio,Masculino,Solteiro
3235,22,18-25,Graduação,Masculino,Solteiro
3236,40,36-45,Pós-Graduação,Feminino,Outros
3237,50,46-55,Pós-Graduação,Feminino,Solteiro
3238,22,18-25,Pós-Graduação,Feminino,Solteiro
3239,40,36-45,Graduação,Masculino,Solteiro
3240,49,46-55,Graduação,Masculino,Casado
3241,38,36-45,Ensino Médio,Feminino,Solteiro
3242,72,56+,Ensino Médio,Feminino,Casado
3243,18,18-25,Pós-Graduação,Masculino,Casado
3244,50,46-55,Graduação,Masculino,Casado
3245,35,26-35,Graduação,Masculino,Solteiro
3246,47,46-55,Graduação,Masculino,Solteiro
3247,43,36-45,Pós-Graduação,Masculino,Solteiro
3248,29,26-35,Pós-Graduação,Masculino,Solteiro
3249,40,36-45,Outros,Feminino,Casado
3250,18,18-25,Ensino Médio,Masculino,Solteiro
3251,45,36-45,Pós-Graduação,Feminino,Solteiro
3252,41,36-45,Graduação,Masculino,Outros
3253,45,36-45,Graduação,Feminino,Solteiro
3254,50,46-55,Ensino Médio,Masculino,Solteiro
3255,42,36-45,Graduação,Feminino,Solteiro
3256,39,36-45,Pós-Graduação,Feminino,Casado
3257,27,26-35,Ensino Médio,Feminino,Casado
3258,29,26-35,Graduação,Feminino,Casado
3259,52,46-55,Graduação,Masculino,Casado
3260,55,46-55,Graduação,Feminino,Solteiro
3261,35,26-35,Graduação,Feminino,Outros
3262,38,36-45,Graduação,Feminino,Casado
3263,27,26-35,Graduação,Masculino,Solteiro
3264,52,46-55,Graduação,Feminino,Solteiro
3265,45,36-45,Pós-Graduação,Masculino,Casado
3266,61,56+,Ensino Médio,Masculino,Casado
3267,27,26-35,Pós-Graduação,Masculino,Solteiro
3268,33,26-35,Pós-Graduação,Masculino,Solteiro
3269,40,36-45,Ensino Médio,Feminino,Outros
3270,45,36-45,Ensino Médio,Feminino,Casado
3271,35,26-35,Ensino Médio,Feminino,Outros
3272,27,26-35,Graduação,Feminino,Casado
3273,48,46-55,Graduação,Masculino,Solteiro
3274,46,46-55,Ensino Médio,Feminino,Solteiro
3275,27,26-35,Ensino Médio,Masculino,Casado
3276,54,46-55,Graduação,Feminino,Casado
3277,52,46-55,Outros,Feminino,Casado
3278,39,36-45,Pós-Graduação,Feminino,Casado
3279,38,36-45,Outros,Feminino,Solteiro
3280,44,36-45,Ensino Médio,Feminino,Casado
3281,27,26-35,Ensino Médio,Masculino,Solteiro
3282,38,36-45,Outros,Masculino,Casado
3283,18,18-25,Ensino Médio,Feminino,Solteiro
3284,48,46-55,Pós-Graduação,Masculino,Solteiro
3285,19,18-25,Graduação,Feminino,Solteiro
3286,56,56+,Pós-Graduação,Masculino,Solteiro
3287,34,26-35,Graduação,Masculino,Casado
3288,35,26-35,Ensino Médio,Feminino,Solteiro
3289,30,26-35,Graduação,Masculino,Casado
3290,34,26-35,Graduação,Masculino,Casado
3291,55,46-55,Graduação,Masculino,Casado
3292,18,18-25,Ensino Médio,Masculino,Solteiro
3293,53,46-55,Pós-Graduação,Feminino,Solteiro
3294,42,36-45,Graduação,Masculino,Solteiro
3295,23,18-25,Pós-Graduação,Feminino,Casado
3296,25,18-25,Ensino Médio,Feminino,Casado
3297,58,56+,Pós-Graduação,Masculino,Outros
3298,26,26-35,Ensino Médio,Feminino,Solteiro
3299,24,18-25,Graduação,Feminino,Casado
3300,51,46-55,Pós-Graduação,Masculino,Solteiro
3301,42,36-45,Outros,Masculino,Casado
3302,26,26-35,Pós-Graduação,Masculino,Casado
3303,40,36-45,Graduação,Feminino,Casado
3304,25,18-25,Pós-Graduação,Feminino,Casado
3305,51,46-55,Graduação,Feminino,Casado
3306,50,46-55,Graduação,Feminino,Outros
3307,44,36-45,Graduação,Feminino,Solteiro
3308,42,36-45,Pós-Graduação,Feminino,Solteiro
3309,59,56+,Graduação,Feminino,Solteiro
3310,37,36-45,Ensino Médio,Masculino,Outros
3311,23,18-25,Ensino Médio,Feminino,Casado
3312,43,36-45,Graduação,Feminino,Solteiro
3313,63,56+,Graduação,Feminino,Solteiro
3314,25,18-25,Graduação,Feminino,Casado
3315,33,26-35,Graduação,Masculino,Casado
3316,42,36-45,Pós-Graduação,Feminino,Solteiro
3317,37,36-45,Graduação,Masculino,Solteiro
3318,26,26-35,Graduação,Feminino,Casado
3319,51,46-55,Graduação,Masculino,Solteiro
3320,65,56+,Graduação,Feminino,Solteiro
3321,40,36-45,Outros,Feminino,Casado
3322,27,26-35,Pós-Graduação,Feminino,Solteiro
3323,19,18-25,Graduação,Masculino,Solteiro
3324,41,36-45,Ensino Médio,Feminino,Solteiro
3325,51,46-55,Graduação,Feminino,Outros
3326,43,36-45,Graduação,Feminino,Casado
3327,37,36-45,Graduação,Masculino,Casado
3328,30,26-35,Pós-Graduação,Feminino,Casado
3329,24,18-25,Graduação,Masculino,Solteiro
3330,48,46-55,Ensino Médio,Feminino,Solteiro
3331,48,46-55,Pós-Graduação,Masculino,Solteiro
3332,19,18-25,Graduação,Feminino,Casado
3333,57,56+,Ensino Médio,Feminino,Casado
3334,44,36-45,Ensino Médio,Masculino,Solteiro
3335,54,46-55,Graduação,Masculino,Solteiro
3336,21,18-25,Ensino Médio,Feminino,Solteiro
3337,21,18-25,Graduação,Masculino,Solteiro
3338,36,36-45,Pós-Graduação,Feminino,Solteiro
3339,44,36-45,Graduação,Masculino,Casado
3340,59,56+,Graduação,Masculino,Casado
3341,46,46-55,Outros,Masculino,Solteiro
3342,35,26-35,Pós-Graduação,Feminino,Solteiro
3343,25,18-25,Graduação,Masculino,Casado
3344,52,46-55,Graduação,Feminino,Outros
3345,26,26-35,Graduação,Feminino,Solteiro
3346,57,56+,Pós-Graduação,Masculino,Casado
3347,34,26-35,Graduação,Feminino,Solteiro
3348,57,56+,Ensino Médio,Masculino,Outros
3349,46,46-55,Graduação,Feminino,Casado
3350,36,36-45,Graduação,Masculino,Solteiro
3351,31,26-35,Graduação,Masculino,Solteiro
3352,33,26-35,Graduação,Feminino,Casado
3353,43,36-45,Graduação,Feminino,Solteiro
3354,38,36-45,Ensino Médio,Masculino,Casado
3355,30,26-35,Outros,Feminino,Casado
3356,36,36-45,Graduação,Masculino,Casado
3357,38,36-45,Graduação,Feminino,Casado
3358,18,18-25,Ensino Médio,Feminino,Casado
3359,43,36-45,Graduação,Masculino,Solteiro
3360,26,26-35,Graduação,Masculino,Casado
3361,24,18-25,Graduação,Masculino,Solteiro
3362,18,18-25,Ensino Médio,Masculino,Solteiro
3363,18,18-25,Graduação,Masculino,Casado
3364,21,18-25,Ensino Médio,Feminino,Solteiro
3365,29,26-35,Ensino Médio,Feminino,Solteiro
3366,61,56+,Graduação,Masculino,Solteiro
3367,31,26-35,Ensino Médio,Feminino,Casado
3368,40,36-45,Ensino Médio,Feminino,Solteiro
3369,42,36-45,Graduação,Feminino,Outros
3370,39,36-45,Pós-Graduação,Masculino,Casado
3371,37,36-45,Pós-Graduação,Feminino,Casado
3372,23,18-25,Graduação,Masculino,Solteiro
3373,55,46-55,Graduação,Masculino,Casado
3374,59,56+,Graduação,Masculino,Solteiro
3375,18,18-25,Pós-Graduação,Masculino,Casado
3376,25,18-25,Ensino Médio,Masculino,Casado
3377,34,26-35,Graduação,Feminino,Solteiro
3378,26,26-35,Graduação,Masculino,Casado
3379,44,36-45,Graduação,Feminino,Casado
3380,29,26-35,Graduação,Masculino,Casado
3381,63,56+,Graduação,Feminino,Casado
3382,52,46-55,Graduação,Feminino,Solteiro
3383,40,36-45,Pós-Graduação,Masculino,Outros
3384,50,46-55,Ensino Médio,Masculino,Casado
3385,51,46-55,Ensino Médio,Feminino,Solteiro
3386,31,26-35,Graduação,Masculino,Casado
3387,28,26-35,Ensino Médio,Masculino,Solteiro
3388,38,36-45,Ensino Médio,Masculino,Casado
3389,48,46-55,Pós-Graduação,Feminino,Casado
3390,39,36-45,Outros,Feminino,Solteiro
3391,19,18-25,Ensino Médio,Feminino,Casado
3392,28,26-35,Graduação,Feminino,Casado
3393,37,36-45,Pós-Graduação,Feminino,Solteiro
3394,37,36-45,Pós-Graduação,Feminino,Solteiro
3395,61,56+,Pós-Graduação,Feminino,Solteiro
3396,21,18-25,Ensino Médio,Masculino,Solteiro
3397,44,36-45,Graduação,Masculino,Solteiro
3398,55,46-55,Ensino Médio,Feminino,Casado
3399,65,56+,Ensino Médio,Feminino,Casado
3400,33,26-35,Graduação,Masculino,Solteiro
3401,43,36-45,Ensino Médio,Masculino,Solteiro
3402,44,36-45,Pós-Graduação,Feminino,Solteiro
3403,40,36-45,Graduação,Feminino,Solteiro
3404,36,36-45,Graduação,Masculino,Casado
3405,43,36-45,Pós-Graduação,Feminino,Casado
3406,18,18-25,Pós-Graduação,Feminino,Casado
3407,46,46-55,Ensino Médio,Feminino,Solteiro
3408,39,36-45,Ensino Médio,Masculino,Solteiro
3409,35,26-35,Graduação,Masculino,Outros
3410,62,56+,Ensino Médio,Masculino,Solteiro
3411,29,26-35,Ensino Médio,Masculino,Outros
3412,33,26-35,Graduação,Feminino,Solteiro
3413,61,56+,Pós-Graduação,Masculino,Outros
3414,28,26-35,Outros,Feminino,Solteiro
3415,31,26-35,Graduação,Masculino,Outros
3416,36,36-45,Pós-Graduação,Masculino,Casado
3417,48,46-55,Graduação,Feminino,Casado
3418,40,36-45,Ensino Médio,Feminino,Solteiro
3419,22,18-25,Graduação,Masculino,Outros
3420,31,26-35,Graduação,Feminino,Casado
3421,30,26-35,Graduação,Masculino,Casado
3422,37,36-45,Outros,Feminino,Solteiro
3423,43,36-45,Pós-Graduação,Feminino,Solteiro
3424,43,36-45,Graduação,Masculino,Casado
3425,18,18-25,Outros,Feminino,Solteiro
3426,50,46-55,Pós-Graduação,Feminino,Outros
3427,41,36-45,Outros,Masculino,Outros
3428,54,46-55,Outros,Masculino,Casado
3429,43,36-45,Ensino Médio,Feminino,Casado
3430,51,46-55,Graduação,Masculino,Casado
3431,43,36-45,Graduação,Masculino,Casado
3432,54,46-55,Ensino Médio,Feminino,Casado
3433,44,36-45,Outros,Masculino,Solteiro
3434,36,36-45,Pós-Graduação,Masculino,Casado
3435,65,56+,Ensino Médio,Feminino,Outros
3436,48,46-55,Graduação,Feminino,Outros
3437,44,36-45,Pós-Graduação,Masculino,Casado
3438,22,18-25,Graduação,Masculino,Outros
3439,22,18-25,Ensino Médio,Feminino,Solteiro
3440,41,36-45,Graduação,Feminino,Solteiro
3441,39,36-45,Graduação,Masculino,Casado
3442,30,26-35,Outros,Masculino,Solteiro
3443,39,36-45,Graduação,Masculino,Casado
3444,57,56+,Graduação,Feminino,Solteiro
3445,46,46-55,Graduação,Feminino,Casado
3446,24,18-25,Graduação,Feminino,Solteiro
3447,36,36-45,Ensino Médio,Feminino,Casado
3448,28,26-35,Outros,Feminino,Casado
3449,33,26-35,Graduação,Masculino,Solteiro
3450,33,26-35,Ensino Médio,Feminino,Solteiro
3451,32,26-35,Pós-Graduação,Feminino,Casado
3452,22,18-25,Graduação,Feminino,Casado
3453,36,36-45,Graduação,Masculino,Outros
3454,31,26-35,Pós-Graduação,Feminino,Solteiro
3455,18,18-25,Graduação,Masculino,Casado
3456,62,56+,Graduação,Masculino,Solteiro
3457,51,46-55,Pós-Graduação,Feminino,Solteiro
3458,33,26-35,Graduação,Feminino,Casado
3459,38,36-45,Graduação,Masculino,Solteiro
3460,23,18-25,Graduação,Feminino,Solteiro
3461,58,56+,Outros,Masculino,Solteiro
3462,60,56+,Graduação,Masculino,Casado
3463,39,36-45,Graduação,Masculino,Solteiro
3464,50,46-55,Outros,Feminino,Casado
3465,40,36-45,Ensino Médio,Feminino,Outros
3466,21,18-25,Graduação,Feminino,Casado
3467,33,26-35,Pós-Graduação,Feminino,Solteiro
3468,39,36-45,Ensino Médio,Masculino,Solteiro
3469,32,26-35,Graduação,Masculino,Casado
3470,35,26-35,Ensino Médio,Feminino,Solteiro
3471,36,36-45,Ensino Médio,Masculino,Solteiro
3472,37,36-45,Graduação,Feminino,Casado
3473,38,36-45,Outros,Feminino,Solteiro
3474,25,18-25,Graduação,Feminino,Solteiro
3475,29,26-35,Pós-Graduação,Masculino,Casado
3476,22,18-25,Ensino Médio,Masculino,Outros
3477,49,46-55,Graduação,Masculino,Outros
3478,18,18-25,Ensino Médio,Masculino,Casado
3479,51,46-55,Outros,Feminino,Solteiro
3480,54,46-55,Ensino Médio,Masculino,Casado
3481,34,26-35,Graduação,Masculino,Solteiro
3482,18,18-25,Graduação,Masculino,Outros
3483,33,26-35,Graduação,Masculino,Casado
3484,37,36-45,Graduação,Feminino,Solteiro
3485,25,18-25,Graduação,Masculino,Solteiro
3486,31,26-35,Ensino Médio,Masculino,Casado
3487,56,56+,Ensino Médio,Masculino,Outros
3488,45,36-45,Pós-Graduação,Masculino,Solteiro
3489,26,26-35,Graduação,Masculino,Solteiro
3490,18,18-25,Ensino Médio,Masculino,Solteiro
3491,34,26-35,Graduação,Masculino,Casado
3492,35,26-35,Graduação,Feminino,Casado
3493,43,36-45,Ensino Médio,Feminino,Outros
3494,31,26-35,Ensino Médio,Feminino,Solteiro
3495,44,36-45,Graduação,Masculino,Solteiro
3496,61,56+,Ensino Médio,Masculino,Casado
3497,47,46-55,Pós-Graduação,Feminino,Solteiro
3498,37,36-45,Outros,Masculino,Outros
3499,35,26-35,Pós-Graduação,Feminino,Casado
3500,33,26-35,Pós-Graduação,Masculino,Casado
3501,52,46-55,Ensino Médio,Masculino,Solteiro
3502,30,26-35,Graduação,Feminino,Casado
3503,38,36-45,Ensino Médio,Masculino,Casado
3504,38,36-45,Ensino Médio,Masculino,Outros
3505,31,26-35,Ensino Médio,Masculino,Outros
3506,21,18-25,Outros,Masculino,Solteiro
3507,41,36-45,Graduação,Masculino,Solteiro
3508,37,36-45,Ensino Médio,Feminino,Solteiro
3509,44,36-45,Pós-Graduação,Feminino,Solteiro
3510,31,26-35,Graduação,Feminino,Casado
3511,52,46-55,Ensino Médio,Masculino,Casado
3512,27,26-35,Graduação,Feminino,Casado
3513,58,56+,Graduação,Feminino,Casado
3514,18,18-25,Graduação,Masculino,Casado
3515,43,36-45,Graduação,Feminino,Casado
3516,43,36-45,Outros,Feminino,Casado
3517,28,26-35,Pós-Graduação,Feminino,Casado
3518,43,36-45,Graduação,Masculino,Solteiro
3519,53,46-55,Ensino Médio,Masculino,Casado
3520,18,18-25,Graduação,Feminino,Solteiro
3521,44,36-45,Pós-Graduação,Masculino,Casado
3522,18,18-25,Graduação,Feminino,Solteiro
3523,26,26-35,Graduação,Feminino,Outros
3524,57,56+,Pós-Graduação,Feminino,Solteiro
3525,31,26-35,Ensino Médio,Masculino,Solteiro
3526,23,18-25,Graduação,Feminino,Outros
3527,35,26-35,Outros,Masculino,Casado
3528,62,56+,Ensino Médio,Feminino,Outros
3529,18,18-25,Ensino Médio,Feminino,Solteiro
3530,25,18-25,Pós-Graduação,Masculino,Solteiro
3531,55,46-55,Graduação,Feminino,Casado
3532,60,56+,Pós-Graduação,Masculino,Solteiro
3533,36,36-45,Outros,Masculino,Solteiro
3534,23,18-25,Pós-Graduação,Masculino,Solteiro
3535,63,56+,Graduação,Masculino,Solteiro
3536,57,56+,Graduação,Masculino,Casado
3537,46,46-55,Graduação,Masculino,Casado
3538,28,26-35,Graduação,Feminino,Casado
3539,37,36-45,Graduação,Feminino,Casado
3540,36,36-45,Pós-Graduação,Feminino,Casado
3541,41,36-45,Pós-Graduação,Masculino,Casado
3542,55,46-55,Graduação,Feminino,Casado
3543,48,46-55,Ensino Médio,Feminino,Solteiro
3544,25,18-25,Graduação,Masculino,Casado
3545,54,46-55,Graduação,Feminino,Outros
3546,41,36-45,Graduação,Masculino,Solteiro
3547,46,46-55,Graduação,Feminino,Solteiro
3548,55,46-55,Outros,Masculino,Casado
3549,24,18-25,Pós-Graduação,Masculino,Solteiro
3550,37,36-45,Ensino Médio,Feminino,Solteiro
3551,31,26-35,Ensino Médio,Masculino,Outros
3552,19,18-25,Ensino Médio,Masculino,Solteiro
3553,42,36-45,Pós-Graduação,Feminino,Solteiro
3554,68,56+,Graduação,Feminino,Solteiro
3555,18,18-25,Ensino Médio,Feminino,Casado
3556,37,36-45,Pós-Graduação,Masculino,Casado
3557,45,36-45,Ensino Médio,Masculino,Solteiro
3558,39,36-45,Ensino Médio,Feminino,Casado
3559,36,36-45,Ensino Médio,Masculino,Casado
3560,22,18-25,Pós-Graduação,Masculino,Solteiro
3561,40,36-45,Ensino Médio,Feminino,Casado
3562,28,26-35,Ensino Médio,Masculino,Solteiro
3563,18,18-25,Ensino Médio,Masculino,Outros
3564,52,46-55,Pós-Graduação,Masculino,Casado
3565,49,46-55,Pós-Graduação,Masculino,Casado
3566,38,36-45,Graduação,Masculino,Casado
3567,40,36-45,Pós-Graduação,Masculino,Casado
3568,50,46-55,Graduação,Masculino,Casado
3569,40,36-45,Outros,Feminino,Casado
3570,48,46-55,Graduação,Feminino,Casado
3571,34,26-35,Ensino Médio,Masculino,Casado
3572,53,46-55,Pós-Graduação,Masculino,Solteiro
3573,41,36-45,Pós-Graduação,Masculino,Outros
3574,40,36-45,Pós-Graduação,Masculino,Solteiro
3575,22,18-25,Graduação,Masculino,Solteiro
3576,41,36-45,Outros,Feminino,Casado
3577,28,26-35,Pós-Graduação,Feminino,Solteiro
3578,30,26-35,Graduação,Feminino,Casado
3579,28,26-35,Graduação,Masculino,Casado
3580,25,18-25,Outros,Masculino,Solteiro
3581,63,56+,Pós-Graduação,Feminino,Casado
3582,53,46-55,Graduação,Masculino,Casado
3583,61,56+,Pós-Graduação,Feminino,Outros
3584,23,18-25,Graduação,Masculino,Outros
3585,38,36-45,Graduação,Feminino,Casado
3586,22,18-25,Ensino Médio,Feminino,Casado
3587,29,26-35,Graduação,Feminino,Solteiro
3588,26,26-35,Graduação,Feminino,Solteiro
3589,52,46-55,Graduação,Masculino,Casado
3590,33,26-35,Pós-Graduação,Masculino,Solteiro
3591,50,46-55,Graduação,Feminino,Outros
3592,45,36-45,Outros,Masculino,Casado
3593,65,56+,Ensino Médio,Masculino,Outros
3594,20,18-25,Ensino Médio,Masculino,Outros
3595,53,46-55,Ensino Médio,Masculino,Casado
3596,51,46-55,Pós-Graduação,Masculino,Solteiro
3597,26,26-35,Graduação,Feminino,Casado
3598,50,46-55,Pós-Graduação,Masculino,Solteiro
3599,42,36-45,Graduação,Masculino,Solteiro
